id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,end_date,originator_bank_id,originator_bank,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
233683,3080,barclays-plc,Barclays Plc,"Oct 16, 2015","Jan 7, 2016",barclays-bank-plc,Barclays Bank Plc,United Kingdom,GBR,bank-audi-sal-lebanon-lbn,Bank Audi S.A.L ,Lebanon,LBN,3,9986.41
233684,3080,barclays-plc,Barclays Plc,"Oct 16, 2015","Nov 9, 2015",first-bank-of-nigeria-plc,First Bank of Nigeria Plc,Nigeria,NGA,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR,5,353198
233688,3080,barclays-plc,Barclays Plc,"Nov 16, 2015","Nov 16, 2015",standard-chartered-bank,Standard Chartered Bank ,Nigeria,NGA,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR,1,923300
233712,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 18, 2014","Feb 18, 2014",jpmorgan-chase-bank-na,JPMorgan Chase Bank Na,United States,USA,credit-europe-bank-nv-amsterdam-netherlands-nld,Credit Europe Bank N.V.,Netherlands,NLD,1,555409.92
233713,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013","Sep 18, 2013",dbs-bank-ltd-singapore,"DBS Bank Ltd, Singapore",Singapore,SGP,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,United Arab Emirates,ARE,1,894006
233714,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 7, 2013","Oct 7, 2013",hsh-nordbank-ag,Hsh Nordbank AG,Germany,DEU,bank-of-baroda-ras-al-khaimah-uae-are,Bank of Baroda,United Arab Emirates,ARE,1,1201900.23
233716,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 30, 2013","Oct 8, 2013",banco-popolare,Banco Popolare,United Kingdom,GBR,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,United Arab Emirates,ARE,2,1481335.25
233717,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 8, 2013","Sep 8, 2013",ahli-bank-qsc,Ahli Bank Q.S.C,Qatar,QAT,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,United Arab Emirates,ARE,1,1798200
233718,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 26, 2014","Feb 26, 2014",commercial-international-bank,Commercial International Bank,Egypt,EGY,credit-europe-bank-dubai-ltd-dubai-uae-are,Credit Europe Bank,United Arab Emirates,ARE,1,1853085.36
233719,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 11, 2013","Sep 11, 2013",nordea-bank-danmark-as,Nordea Bank Danmark A/S,Denmark,DNK,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,United Arab Emirates,ARE,1,3186505.32
233720,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 6, 2013","Sep 6, 2013",nordea-bank-danmark-as,Nordea Bank Danmark A/S,Denmark,DNK,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,United Arab Emirates,ARE,1,3186505.32
234078,2374,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,,,vnesheconombank,Vnesheconombank,Russia,RUS,bank-of-ny-hong-kong-hkg,Bank of Ny,Hong Kong,HKG,4,1056774.07
234079,2374,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 11, 2011","Oct 11, 2011",jscb-international-financial-club,Jscb International Financial Club,Russia,RUS,pt-bank-mandiri-persero-tbk-singapore-sgp,PT Bank Mandiri,Singapore,SGP,1,52087.9
234213,3231,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 20, 2013","Oct 30, 2013",credit-suisse-international,Credit Suisse International,United Kingdom,GBR,mashreqbank-psc-dubai-united-arab-emirates-are,Mashreqbank Psc,United Arab Emirates,ARE,12,8.561575067E7
234214,3231,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 21, 2013","Feb 4, 2014",credit-suisse-international,Credit Suisse International,United Kingdom,GBR,emirates-nbd-bank-pjsc-dubai-are,Emirates Nbd Bank Pjsc,United Arab Emirates,ARE,50,1.0240932176E8
234215,3231,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 16, 2014","Jan 16, 2014",credit-suisse-international,Credit Suisse International,United Kingdom,GBR,deutsche-bank-ag-london-gbr,Deutsche Bank Ag,United Kingdom,GBR,1,3779.35
234216,3231,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 27, 2013","Feb 14, 2014",credit-suisse-international,Credit Suisse International,United Kingdom,GBR,arab-bank-plc-dubai-are,Arab Bank Plc,United Arab Emirates,ARE,21,2.548309961E8
234265,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 16, 2013","Oct 23, 2013",credit-suisse,Credit Suisse,Singapore,SGP,jp-morgan-chase-bank-na-ny-usa-usa,JPMorgan Chase Bank Na,United States,USA,2,100000
234266,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 13, 2013","May 13, 2013",bank-zachodni-wbk-sa,Bank Zachodni Wbk SA,Poland,POL,mizuho-bank-ltd-tokyo-japan-jpn,"Mizuho Bank, Ltd",Japan,JPN,1,40000
234268,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 2, 2013","Oct 4, 2013",ceska-sporitelna-as,Ceska Sporitelna A.S,Czech Republic,CZE,alfa-bank-moscow-russia-rus,Alfa-Bank,Russia,RUS,29,304300
234269,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 10, 2013","Oct 24, 2013",ceska-sporitelna-as,Ceska Sporitelna A.S,Czech Republic,CZE,promsvyazbank-moscow-russia-rus,Promsvyazbank,Russia,RUS,16,2863000
234270,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 24, 2013","Aug 5, 2013",united-overseas-bank-limited,United Overseas Bank Limited,Singapore,SGP,ceska-sportelna-as-czech-republic-cze,Ceska Sportelna A.S,Czech Republic,CZE,3,400000
234271,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 24, 2013","Aug 5, 2013",united-overseas-bank-limited,United Overseas Bank Limited,Singapore,SGP,unicredit-banka-slovenija-dd-ljubljana-slovenia-svn,UniCredit Banka Slovenija D.D.,Slovenia,SVN,3,900000
234272,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 3, 2013","Oct 22, 2013",lansforsakringar-bank-ab,Lansforsakringar Bank AB,Sweden,SWE,unicredit-banka-slovenija-dd-ljubljana-slovenia-svn,UniCredit Banka Slovenija D.D.,Slovenia,SVN,17,388499.86
234273,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 23, 2013","Oct 25, 2013",unicredit-banka-slovenija-dd,UniCredit Banka Slovenija D.D,Slovenia,SVN,alior-bank-sa-warsaw-poland-pol,Alior Bank S.A.,Poland,POL,15,2573057.2
234274,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013","Sep 18, 2013",harris-nail-usa-usa,"Harris N.A.(Il, Usa)",United States,USA,bank-of-china-hong-kong-ltd-hong-kong-hkg,Bank of China,Hong Kong,HKG,2,193020
234293,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 2, 2015","Oct 13, 2015",hsbc-hong-kong,HSBC Hong Kong,Hong Kong,HKG,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,4,2741500
234294,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 27, 2015","Oct 27, 2015",bank-of-taiwan,Bank of Taiwan,Taiwan,TWN,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,1,3240000
234295,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 23, 2015","Oct 23, 2015",j-and-t-bank-and-trust,J And T Bank And Trust,Barbados,BRB,ppf-banka-as-prague-czech-republic-cze,PPF Banka A.S.,Czech Republic,CZE,1,3397070
234296,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 7, 2015","Oct 15, 2015",taishin-international-bank,Taishin International Bank,Taiwan,TWN,foshan-shunde-rural-commercial-bk-co-ltd-shunde-china-chn,Foshan Shunde Rural Commercial Bk Co Ltd,China,CHN,3,3500000
234297,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 13, 2015","Oct 29, 2015",ctbc-bank-co-ltd,CTBC Bank Co Ltd,Hong Kong,HKG,china-construction-bank-corporation-guangdong-china-chn,China Construction Bank Corporation,China,CHN,3,3561111.36
234298,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 27, 2015","Oct 29, 2015",scsb-savings-department-branch,SCSB Savings Department Branch,Taiwan,TWN,ping-an-bank-co-ltd-east-shenzhen-china-chn,Ping An Bank Co Ltd,China,CHN,3,2993552.18
234300,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 5, 2015","Oct 9, 2015",hsbc-singapore-general-account,HSBC Singapore General Account,Singapore,SGP,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,3,5870272.71
234301,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 23, 2015","Oct 23, 2015",bank-of-communications,Bank of Communications,Hong Kong,HKG,skandinaviska-enskilda-banken-oslo-norway-nor,Skandinaviska Enskilda Banken,Norway,NOR,2,4967922.12
234302,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 9, 2015","Oct 30, 2015",icici-bank-limited,Icici Bank Limited,Singapore,SGP,bank-of-india-indonesia-jakarta-indonesia-idn,Bank of India Indonesia,Indonesia,IDN,4,1.545717681E7
234427,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 7, 2016","Sep 7, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,unicredit-spa-milan-italy-ita,UniCredit Spa,Italy,ITA,1,273508.92
234428,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 12, 2016","Sep 13, 2016",rietumu-banka,Rietumu Banka,Latvia,LVA,ceskoslovenska-obchodna-banka-as-bratislava-slovakia-svk,Ceskoslovenska Obchodna Banka A.S.,Slovakia,SVK,2,305000
234429,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2016","Sep 19, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,2,392760
234430,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 31, 2016","Sep 29, 2016",rietumu-banka,Rietumu Banka,Latvia,LVA,piraeus-bank-cyprus-ltd-nicosia-cyprus-cyp,Piraeus Bank Cyprus Ltd,Cyprus,CYP,3,503808.82
234431,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 27, 2016","Sep 29, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,bank-cial-basle-switzerland-che,Bank Cial,Switzerland,CHE,3,561180
234432,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 11, 2016","Sep 13, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,2,682987.29
234433,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 6, 2016","Sep 6, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,lloyds-bank-plc-birmingham-england-gbr,Lloyds Bank Plc,United Kingdom,GBR,1,700000
234434,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 13, 2016","Sep 27, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,3,800000
234435,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 5, 2016","Sep 20, 2016",rietumu-banka,Rietumu Banka,Latvia,LVA,gorenjska-banka-dd-kranj-slovenia-svn,Gorenjska Banka D.D.,Slovenia,SVN,5,570000
234436,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 1, 2016","Sep 29, 2016",rietumu-banka,Rietumu Banka,Latvia,LVA,lloyds-tsb-bank-plc-crawley-united-kingdom-gbr,Lloyds TSB Bank Plc,United Kingdom,GBR,19,8697026.81
234441,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 19, 2016","Aug 19, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,bank-for-foreign-trade-of-russia-khabarovsk-russia-rus,Bank For Foreign Trade of Russia,Russia,RUS,1,900000
234442,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 15, 2016","Sep 22, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Russia,RUS,2,1200000
234443,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 27, 2016","Sep 28, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,bank-cial-switzerland-basle-switzerland-che,Bank Cial,Switzerland,CHE,2,373180
234444,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 30, 2016","Sep 30, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,bank-cial-switzerland-basle-switzerland-che,Bank Cial,Switzerland,CHE,6,902000
234445,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 22, 2016","Sep 28, 2016",pivdenny-bank,Pivdenny Bank,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,5,1866501.98
234446,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 23, 2016","Sep 27, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP,5,1420000
234447,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 29, 2016","Sep 13, 2016",alfabank,Alfabank,Russia,RUS,norvik-banka-jsc-riga-latvia-lva,Norvik Banka JSC,Latvia,LVA,6,2247010
234448,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 26, 2016","Sep 26, 2016",berliner-volksbank-eg,Berliner Volksbank Eg,Germany,DEU,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,45800
234449,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2016","Sep 9, 2016",berliner-volksbank-eg,Berliner Volksbank Eg,Germany,DEU,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,15,2598750
234450,2492,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2016","Sep 30, 2016",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Russia,RUS,6,5952200
234467,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jun 21, 2011","Jun 23, 2011",bank-of-singapore-limited,Bank of Singapore Limited,Singapore,SGP,chong-hing-bank-ltd-hong-kong-hkg,Chong Hing Bank Ltd,Hong Kong,HKG,2,33000000
234468,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Apr 12, 2010","Mar 14, 2011",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co Ltd,Singapore,SGP,chong-hing-bank-ltd-hong-kong-hkg,Chong Hing Bank Ltd,Hong Kong,HKG,2,45000000
234469,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Apr 17, 2014","Apr 17, 2014",citigroup-global-markets-inc,Citigroup Global Markets Inc.,United States,USA,pershing-llc-us-usa,Pershing Llc ,United States,USA,1,50.97
234474,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Aug 11, 2010","Aug 11, 2010",hsbc-private-bank,HSBC Private Bank,Hong Kong,HKG,bank-julius-baer-and-co-ltd-singapore-sgp,Bank Julius Baer And Co Ltd,Singapore,SGP,1,11500000
234475,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Aug 9, 2010","Oct 9, 2013",morgan-stanley-co-international-plc,Morgan Stanley & Co International Plc,United Kingdom,GBR,deutsche-bank-ag-singapore-sgp,Deutsche Bank AG,Singapore,SGP,4,57356000
234476,3335,jp-morgan-chase-co,JP Morgan Chase & Co.,"Mar 16, 2010","Mar 16, 2010",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co Ltd,Singapore,SGP,citibank-na-hong-kong-hkg,Citibank Na,Hong Kong,HKG,1,10000000
234515,3050,standard-chartered-plc,Standard Chartered Plc,"Apr 10, 2015","Apr 10, 2015",first-hawaiian-bank,First Hawaiian Bank,United States,USA,shoko-chukin-bank-japan-jpn,Shoko Chukin Bank,Japan,JPN,1,2746.6
234532,3197,standard-chartered-plc,Standard Chartered Plc,"Jan 4, 2013","Jan 4, 2013",banque-misr,Banque Misr,United Arab Emirates,ARE,ping-an-bank-co-ltd-shenzhen-china-chn,Ping An Bank Co Ltd,China,CHN,1,149780
234533,3197,standard-chartered-plc,Standard Chartered Plc,"Nov 19, 2012","Jan 14, 2013",banque-misr,Banque Misr,United Arab Emirates,ARE,hongkong-shanghai-banking-corp-hong-kong-hkg,Hong Kong Shanghai Banking Corp,Hong Kong,HKG,3,149925
234535,3197,standard-chartered-plc,Standard Chartered Plc,"Nov 29, 2012","Nov 29, 2012",banque-misr,Banque Misr,United Arab Emirates,ARE,national-westminster-bank-plc-london-england-gbr,National Westminster Bank Plc,United Kingdom,GBR,1,179885
234536,3197,standard-chartered-plc,Standard Chartered Plc,"Dec 4, 2012","Dec 4, 2012",banque-misr,Banque Misr,United Arab Emirates,ARE,ping-an-bank-co-ltd-shenzhen-china-chn,Ping An Bank Co Ltd,China,CHN,1,199880
234537,3197,standard-chartered-plc,Standard Chartered Plc,"Dec 4, 2012","Dec 6, 2012",banque-misr,Banque Misr,United Arab Emirates,ARE,pt-bank-central-asia-tbk-jakarta-indonesia-idn,PT Bank Central Asia Tbk,Indonesia,IDN,2,256631
234538,3197,standard-chartered-plc,Standard Chartered Plc,"Nov 19, 2012","Jan 9, 2013",banque-misr,Banque Misr,United Arab Emirates,ARE,banca-nazionale-del-lavoro-florence-italy-ita,Banca Nazionale Del Lavoro,Italy,ITA,8,289800
234539,3197,standard-chartered-plc,Standard Chartered Plc,"Nov 19, 2012","Jan 10, 2013",banque-misr,Banque Misr,United Arab Emirates,ARE,national-societe-generale-bank-sae-cairo-egypt-egy,National Societe Generale Bank Sae,Egypt,EGY,5,454860
234540,3197,standard-chartered-plc,Standard Chartered Plc,"Nov 29, 2012","Dec 3, 2012",banque-misr,Banque Misr,United Arab Emirates,ARE,bank-muscat-al-ahli-al-omani-sultanate-of-oman-omn,Bank Muscat Al Ahli Al Omani,Oman,OMN,3,489285
234542,2955,standard-chartered-plc,Standard Chartered Plc,"Jun 18, 2013","Jun 19, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,wells-fargo-bank-na-united-states-usa,Wells Fargo Bank Na,United States,USA,2,200000
234543,2955,standard-chartered-plc,Standard Chartered Plc,"Jun 19, 2013","Aug 6, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,bni-madagascar-madagascar-mdg,Bni Madagascar,Madagascar,MDG,3,208500
234544,2955,standard-chartered-plc,Standard Chartered Plc,"Aug 14, 2013","Aug 15, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,national-bank-of-canada-nbc-canada-can,National Bank of Canada Nbc,Canada,CAN,2,220000
234545,2955,standard-chartered-plc,Standard Chartered Plc,"Aug 9, 2013","Aug 15, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,dbs-bank-ltd-singapore-singapore-sgp,DBS Bank Ltd Singapore,Singapore,SGP,2,250000
234546,2955,standard-chartered-plc,Standard Chartered Plc,"Aug 7, 2013","Aug 7, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,bangkok-bank-public-company-ltd-singapore-sgp,Bangkok Bank Public Company Ltd,Singapore,SGP,1,300000
234547,2955,standard-chartered-plc,Standard Chartered Plc,"Jun 12, 2013","Jun 18, 2013",citibank,Citibank,Singapore,SGP,standard-chartered-bank-hk-ltd-hong-kong-hkg,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,2,320000
234548,2955,standard-chartered-plc,Standard Chartered Plc,"Jul 15, 2013","Jul 15, 2013",jpmorgan-chase-bank-na,JPMorgan Chase Bank Na,United States,USA,standard-chartered-bank-hk-ltd-hong-kong-hkg,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,1,353073.34
234549,2955,standard-chartered-plc,Standard Chartered Plc,"Jun 10, 2013","Jun 14, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,mega-international-commercial-bank-co-ltd-taipei-taiwan-twn,Mega International Commercial Bank Co Ltd,Taiwan,TWN,3,431856.2
234550,2955,standard-chartered-plc,Standard Chartered Plc,"Jul 9, 2013","Jul 17, 2013",standard-chartered-bank-hk-ltd,Standard Chartered Bank Hk Ltd,Hong Kong,HKG,citibank-a-g-frankfurt-germany-deu,Citibank A G,Germany,DEU,2,438548
234595,4033,deutsche-bank-ag,Deutsche Bank AG,"Mar 28, 2012","Mar 28, 2012",bank-of-america-na,Bank of America N.A.,United States,USA,keystone-bank-limited-nigeria-nga,Keystone Bank Limited,Nigeria,NGA,1,5000
234596,4033,deutsche-bank-ag,Deutsche Bank AG,"Apr 9, 2012","Apr 9, 2012",pnc-bank-na,PNC Bank N.A.,United States,USA,keystone-bank-limited-nigeria-nga,Keystone Bank Limited,Nigeria,NGA,1,15600
234648,4310,barclays-plc,Barclays Plc,"Dec 30, 2014","Jan 29, 2015",meinl-bank-ag,Meinl Bank Ag,Austria,AUT,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR,11,239313.61
234677,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 20, 2014","Nov 20, 2014",danske-bank-as,Danske Bank A/S ,Estonia,EST,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,1,27905
234678,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 17, 2014","Nov 17, 2014",danske-bank-as-lithuania-branch,Danske Bank A/S Lithuania Branch,Lithuania,LTU,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,1,29500
234679,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014","Nov 28, 2014",barclays-bank-plc,Barclay'S Bank Plc ,United Kingdom,GBR,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,1,37995.17
234680,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 26, 2014","Nov 26, 2014",amsterdam-trade-bank,Amsterdam Trade Bank,Netherlands,NLD,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,1,110000
234682,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014","Dec 22, 2014",commerzbank-ag,Commerzbank AG,Germany,DEU,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,3,1325000
234683,3938,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 6, 2014","Dec 30, 2014",bank-julius-baer-and-coltd-zurich,Bank Julius Baer And Co.Ltd Zurich,Switzerland,CHE,ab-dnb-nord-bankas-vilnius-lithuania-ltu,AB DNB Nord Bankas,Lithuania,LTU,6,1520493.14
234684,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 19, 2013","Aug 30, 2013",ab-dnb-bankas,AB DNB Bankas,Lithuania,LTU,jiangsu-rugao-rural-commercial-bank-co-ltd-rugao-jiangsu-china-chn,Jiangsu Rugao Rural Commercial Bank Co Ltd,China,CHN,4,176131.04
234685,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 7, 2013","Aug 12, 2013",sberbank-of-russia,Sberbank of Russia,Russia,RUS,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Lithuania,LTU,3,1.500970796E7
234686,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 9, 2013","Aug 9, 2013",seb-banka,SEB Banka,Latvia,LVA,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Lithuania,LTU,1,10000
234687,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 23, 2013","Aug 23, 2013",ab-dnb-bankas,AB DNB Bankas,Lithuania,LTU,temir-bank-almaty-kazakhstan-kaz,Temir Bank,Kazakhstan,KAZ,1,3000
234688,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 13, 2013","Aug 13, 2013",deutsche-bank-ag,Deutsche Bank AG,Germany,DEU,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Lithuania,LTU,1,24600
234689,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 7, 2013","Aug 7, 2013",spokane-teachers-credit-union,Spokane Teachers Credit Union,United States,USA,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Lithuania,LTU,1,18000
234691,3899,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 13, 2013","Aug 13, 2013",swedbank-as,Swedbank AS,Latvia,LVA,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Lithuania,LTU,1,121.67
234700,2437,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 26, 2014","Jul 29, 2014",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,dnb-bank-asa-moscow-russia-rus,DNB Bank Asa,Russia,RUS,6,2521890.79
234701,2437,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 18, 2014","Jul 18, 2014",norvik-banka-jsc,Norvik Banka JSC,Latvia,LVA,petrocommerce-ojsc-bank-moscow-russia-rus,Petrocommerce OJSC Bank,Russia,RUS,1,3000000
234702,2437,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 27, 2014","Jul 31, 2014",pjsc-bank-vostok,"PJSC ""Bank Vostok""",Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,12,3333547.67
